User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000208,P00213242,M,36-45,17,C,1,1,5,8,,8851
1000208,P00173342,M,36-45,17,C,1,1,1,6,14,11843
1000208,P00343042,M,36-45,17,C,1,1,5,18,,6975
1000208,P00326242,M,36-45,17,C,1,1,2,18,,6447
1000209,P00196742,M,36-45,1,B,4+,0,8,,,7847
1000210,P00063342,F,0-17,10,C,0,0,1,2,9,3829
1000210,P00016542,F,0-17,10,C,0,0,1,6,16,19332
1000210,P00129342,F,0-17,10,C,0,0,1,5,15,7582
1000211,P00332242,M,46-50,17,C,1,1,1,16,,19461
1000211,P00135742,M,46-50,17,C,1,1,6,8,,3988
1000211,P00142142,M,46-50,17,C,1,1,1,2,15,15486
1000212,P00025542,M,26-35,16,C,3,0,8,,,3937
1000212,P00128742,M,26-35,16,C,3,0,1,,,15174
1000212,P00087442,M,26-35,16,C,3,0,5,,,7121
1000212,P00335242,M,26-35,16,C,3,0,5,8,,5306
1000212,P00048742,M,26-35,16,C,3,0,5,,,7157
1000214,P00334242,M,18-25,20,C,1,0,1,8,,11915
1000214,P00351142,M,18-25,20,C,1,0,1,8,17,11417
1000214,P00212742,M,18-25,20,C,1,0,5,,,6897
1000214,P00150542,M,18-25,20,C,1,0,5,,,6866
1000214,P00247042,M,18-25,20,C,1,0,5,14,,3503
1000214,P00161242,M,18-25,20,C,1,0,1,5,12,7827
1000215,P00351342,M,36-45,14,C,1,1,1,2,16,15634
1000215,P00000142,M,36-45,14,C,1,1,3,4,5,10620
1000216,P00152742,M,46-50,13,B,1,0,5,,,8779
1000216,P00295942,M,46-50,13,B,1,0,2,5,15,6949
1000216,P00205442,M,46-50,13,B,1,0,5,8,14,7048
1000216,P00033342,M,46-50,13,B,1,0,5,14,,5161
1000216,P00101242,M,46-50,13,B,1,0,5,12,,3756
1000216,P00150542,M,46-50,13,B,1,0,5,,,6979
1000216,P00205242,M,46-50,13,B,1,0,5,,,8678
1000216,P00302042,M,46-50,13,B,1,0,5,,,5258
1000216,P00362442,M,46-50,13,B,1,0,5,,,7036
1000216,P00335242,M,46-50,13,B,1,0,5,8,,8873
1000216,P00206642,M,46-50,13,B,1,0,5,,,6889
1000216,P00045342,M,46-50,13,B,1,0,1,5,17,15893
1000216,P00260142,M,46-50,13,B,1,0,5,14,,6958
1000216,P00129342,M,46-50,13,B,1,0,1,5,15,15714
1000216,P00088542,M,46-50,13,B,1,0,5,12,14,7169
1000216,P00085542,M,46-50,13,B,1,0,5,14,,7121
1000216,P00214742,M,46-50,13,B,1,0,5,14,,5415
1000216,P00344842,M,46-50,13,B,1,0,5,,,5443
1000216,P00110942,M,46-50,13,B,1,0,1,2,,19234
1000216,P00086442,M,46-50,13,B,1,0,8,13,15,9748
1000216,P00111042,M,46-50,13,B,1,0,15,,,17204
1000216,P00119642,M,46-50,13,B,1,0,1,2,8,15555
1000216,P00362542,M,46-50,13,B,1,0,8,,,8128
1000216,P00120042,M,46-50,13,B,1,0,1,2,,15601
1000216,P00274042,M,46-50,13,B,1,0,1,,,11539
1000216,P00246942,M,46-50,13,B,1,0,17,,,10322
1000216,P00277642,M,46-50,13,B,1,0,2,3,10,3406
1000216,P00032842,M,46-50,13,B,1,0,8,,,4212
1000216,P00331642,M,46-50,13,B,1,0,12,,,396
1000216,P00297942,M,46-50,13,B,1,0,8,,,9786
1000216,P00102542,M,46-50,13,B,1,0,8,,,5926
1000216,P00191742,M,46-50,13,B,1,0,4,11,,1400
1000216,P00303042,M,46-50,13,B,1,0,5,,,3657
1000216,P00281942,M,46-50,13,B,1,0,15,,,12953
1000216,P00295242,M,46-50,13,B,1,0,8,,,7764
1000216,P00150342,M,46-50,13,B,1,0,8,14,,2000
1000216,P00289242,M,46-50,13,B,1,0,1,8,,15490
1000217,P00334242,M,18-25,4,A,1,0,1,8,,15222
1000218,P00295842,M,36-45,14,C,3,1,5,8,,1796
1000218,P00178042,M,36-45,14,C,3,1,8,14,,5892
1000218,P00366542,M,36-45,14,C,3,1,5,,,5406
1000219,P00351342,F,26-35,4,A,0,0,1,2,16,12108
1000219,P00361842,F,26-35,4,A,0,0,15,16,,17189
1000220,P00366542,M,26-35,12,A,3,0,5,,,7056
1000220,P00334242,M,26-35,12,A,3,0,1,8,,15828
1000220,P00184142,M,26-35,12,A,3,0,8,14,,9760
1000221,P00326742,F,26-35,0,B,2,1,11,,,5957
1000222,P00114342,M,26-35,1,A,1,0,1,8,17,15204
1000222,P00249042,M,26-35,1,A,1,0,7,,,16626
1000222,P00265242,M,26-35,1,A,1,0,5,8,,6944
1000223,P00145042,M,26-35,17,B,4+,0,1,2,5,15851
1000223,P00242742,M,26-35,17,B,4+,0,1,2,9,11978
1000223,P00136342,M,26-35,17,B,4+,0,4,5,,2098
1000223,P00331942,M,26-35,17,B,4+,0,5,,,7069
1000223,P00102042,M,26-35,17,B,4+,0,5,,,6854
1000223,P00218842,M,26-35,17,B,4+,0,5,,,6970
1000223,P00057742,M,26-35,17,B,4+,0,2,8,18,6472
1000223,P00102942,M,26-35,17,B,4+,0,1,14,,19303
1000223,P00058042,M,26-35,17,B,4+,0,8,16,,10042
1000225,P00022642,M,26-35,7,A,0,0,5,8,,5169
1000225,P00268442,M,26-35,7,A,0,0,8,17,,10051
1000225,P00242742,M,26-35,7,A,0,0,1,2,9,4293
1000225,P00139942,M,26-35,7,A,0,0,5,,,5152
1000225,P00248142,M,26-35,7,A,0,0,5,,,5358
1000225,P00114642,M,26-35,7,A,0,0,5,8,,6957
1000225,P00148642,M,26-35,7,A,0,0,6,10,13,19991
1000225,P00255742,M,26-35,7,A,0,0,3,4,,8182
1000225,P00004742,M,26-35,7,A,0,0,6,16,,19995
1000225,P00101942,M,26-35,7,A,0,0,8,17,,9804
1000225,P00106942,M,26-35,7,A,0,0,8,,,8086
1000225,P00112542,M,26-35,7,A,0,0,1,11,15,15230
1000225,P00121342,M,26-35,7,A,0,0,1,5,18,15826
1000225,P00111842,M,26-35,7,A,0,0,8,,,7989
1000225,P00304142,M,26-35,7,A,0,0,5,11,,5299
1000225,P00249842,M,26-35,7,A,0,0,8,,,7839
1000225,P00008542,M,26-35,7,A,0,0,2,8,,6409
1000225,P00323442,M,26-35,7,A,0,0,5,9,,3701
1000225,P00129442,M,26-35,7,A,0,0,5,8,,6983
1000225,P00303742,M,26-35,7,A,0,0,8,,,7979
1000225,P00021042,M,26-35,7,A,0,0,8,14,,6149
1000227,P00278642,M,36-45,20,B,0,0,5,,,7094
1000227,P00250842,M,36-45,20,B,0,0,8,,,7888
1000228,P00256642,M,26-35,15,A,1,0,5,,,3687
1000229,P00367042,M,18-25,10,C,1,0,8,,,8114
1000229,P00166242,M,18-25,10,C,1,0,8,,,10049
